#step, walker, c_ace-cris(1997/08-1998/04)_phi, c_pamela(2006/07-2008/03)_phi, c_tracer06(2006/07)_phi, c_voyager1(2012/09-2012/12)_phi, h_ams01(1998/06)_phi, h_ams02(2011/05-2013/11)_phi, h_atic02(2003/01)_phi, h_bess-polari(2004/12)_phi, h_pamela(2006/07-2006/07)_phi, h_pamela(2006/07-2006/08)_phi, h_pamela(2006/07-2008/12)_phi, c_norm, c_alpha1, c_alpha2, h_norm, h_alpha1, h_alpha2, 
0, 0, 451.0109547433267, 409.0099345676732, 469.0113919614639, 596.0144767783208, 581.0141124298732, 590.0143310389418, 935.0227110532383, 641.0155698236639, 469.0113919614639, 463.0112462220848, 398.00966737881157, 5.000121449482557e-12, -2.800068011710232, 1.0000242898965115, 5.000121449482557e-12, -2.800068011710232, 1.0000242898965115
0, 1, 451.05015131644365, 409.04548090559973, 469.0521529210911, 596.0662753538813, 581.0646073500084, 590.0656081523321, 935.1039722414077, 641.0712793654999, 469.0521529210911, 463.05148571954203, 398.04425770275964, 5.000556001290949e-12, -2.8003113607229317, 1.00011120025819, 5.000556001290949e-12, -2.8003113607229317, 1.00011120025819
0, 2, 450.95780176575636, 408.961731534799, 468.95611757902384, 595.9442347059663, 580.9456381949101, 589.9447961015437, 934.9125158558364, 640.9400242391349, 468.95611757902384, 462.95667897460135, 397.9627607600245, 4.999532170352067e-12, -2.799738015397157, 0.9999064340704132, 4.999532170352067e-12, -2.799738015397157, 0.9999064340704132
0, 3, 451.05860826773153, 409.0531502915792, 469.06094740036826, 596.0774512806387, 581.0755020034413, 590.0766715697597, 935.1215049452971, 641.0832991122304, 469.06094740036826, 463.06016768948945, 398.05172082163455, 5.0006497590657605e-12, -2.8003638650768257, 1.0001299518131521, 5.0006497590657605e-12, -2.8003638650768257, 1.0001299518131521
0, 4, 451.0600132003794, 409.0544243879272, 469.06240840571604, 596.0793079100357, 581.0773119055885, 590.0785095082568, 935.1244176105427, 641.0852959233774, 469.06240840571604, 463.0616100039371, 398.0529606513326, 5.000665334815736e-12, -2.800372587496812, 1.0001330669631472, 5.000665334815736e-12, -2.800372587496812, 1.0001330669631472
0, 5, 450.92533732354605, 408.93229038875904, 468.92235743845475, 595.901332693644, 580.90381593122, 589.9023259886744, 934.8452115244247, 640.8938829809158, 468.92235743845475, 462.92335073348517, 397.93411142964817, 4.999172254141308e-12, -2.7995364623191326, 0.9998344508282617, 4.999172254141308e-12, -2.7995364623191326, 0.9998344508282617
0, 6, 450.9505325354781, 408.95513926166416, 468.94855822425546, 595.9346283617405, 580.9362736210926, 589.9352864654813, 934.8974455003814, 640.929692583684, 468.94855822425546, 462.94921632799634, 397.9563457851891, 4.999451580215943e-12, -2.799692884920928, 0.9998903160431887, 4.999451580215943e-12, -2.799692884920928, 0.9998903160431887
0, 7, 450.92940210898234, 408.93597663541857, 468.92658445479543, 595.906704339143, 580.9090523842988, 589.9076435572053, 934.853638518622, 640.8996602036756, 468.92658445479543, 462.9275236728577, 397.9376985351995, 4.999217318281401e-12, -2.7995616982375844, 0.9998434636562802, 4.999217318281401e-12, -2.7995616982375844, 0.9998434636562802
0, 8, 451.00294021522, 409.0026664036031, 469.00305756305585, 596.0038855172309, 581.0037877273677, 590.0038464012856, 935.0060955681391, 641.0041788868205, 469.00305756305585, 463.0030184471106, 398.00259469103673, 5.000032596621064e-12, -2.800018254107796, 1.000006519324213, 5.000032596621064e-12, -2.800018254107796, 1.000006519324213
0, 9, 450.98952367249217, 408.9904992950095, 468.98910554855615, 595.9861554518965, 580.9865038885099, 589.9862948265418, 934.9782807844351, 640.9851101420567, 468.98910554855615, 462.9892449232016, 397.99075481519264, 4.999883854462218e-12, -2.799934958498843, 0.999976770892444, 4.999883854462218e-12, -2.799934958498843, 0.999976770892444
0, 10, 450.9964026126532, 408.99673762433514, 468.996259036218, 595.9952460247035, 580.9953656717328, 589.9952938835153, 934.9925420018419, 640.9948870836157, 468.996259036218, 462.99630689502976, 397.99682536548994, 4.9999601176569086e-12, -2.7999776658878686, 0.9999920235313817, 4.9999601176569086e-12, -2.7999776658878686, 0.9999920235313817
0, 11, 451.1227842395777, 409.1113497871115, 469.1276847192061, 596.1622603254729, 581.1581765924493, 590.1606268322635, 935.2545526918074, 641.1745115245438, 469.1276847192061, 463.1260512259966, 398.10835504956077, 5.001361244341216e-12, -2.800762296831081, 1.0002722488682432, 5.001361244341216e-12, -2.800762296831081, 1.0002722488682432
0, 12, 450.96906031434276, 408.97194161544616, 468.96782547101276, 595.9591129652955, 580.9601420014039, 589.9595245797389, 934.9358567492473, 640.9560258569705, 468.96782547101276, 462.96823708545617, 397.9726962419255, 4.999656987963889e-12, -2.799807913259778, 0.9999313975927778, 4.999656987963889e-12, -2.799807913259778, 0.9999313975927778
0, 13, 451.06092699281504, 409.05525308217597, 469.06335866880323, 596.080515493831, 581.0784890971742, 590.0797049351683, 935.1263120582752, 641.0865946838014, 469.06335866880323, 463.06254811014054, 398.05376705796095, 5.000675465552273e-12, -2.800378260709273, 1.0001350931104547, 5.000675465552273e-12, -2.800378260709273, 1.0001350931104547
0, 14, 451.02307293712005, 409.02092423787605, 469.02399380822465, 596.0304910654625, 581.0297236728753, 590.0301841084275, 935.0478341379318, 641.0327932432239, 469.02399380822465, 463.0236868511897, 398.0203614833121, 5.000255797529047e-12, -2.8001432466162663, 1.0000511595058095, 5.000255797529047e-12, -2.8001432466162663, 1.0000511595058095
