# horizontal: Egamma [MeV]. Vertical: Tp [MeV]. Contents: sigma_incl_tot contribution
0, 10.000000, 12.022644, 14.454398, 17.378008, 20.892961, 25.118864, 30.199517, 36.307805, 43.651583, 52.480746, 63.095734, 75.857758, 91.201084, 109.647820, 131.825674, 158.489319, 190.546072, 229.086765, 275.422870, 331.131121, 398.107171, 478.630092, 575.439937, 691.830971, 831.763771, 1000.000000, 1202.264435, 1445.439771, 1737.800829, 2089.296131, 2511.886432, 3019.951720, 3630.780548, 4365.158322, 5248.074602, 6309.573445, 7585.775750, 9120.108394, 10964.781961, 13182.567386, 15848.931925, 19054.607180, 22908.676528, 27542.287033, 33113.112148, 39810.717055, 47863.009232, 57543.993734, 69183.097092, 83176.377110, 100000.000000
512000000.0, 1.99031646633, 2.62891511503, 3.49548961336, 4.55954936767, 6.00271735272, 7.80456120326, 10.0899897225, 12.8386354089, 16.0519373426, 19.6939655656, 23.8171532939, 28.6303200937, 34.2133339929, 40.0449532663, 45.8307939195, 51.9307591042, 58.070463897, 64.5954203504, 71.0889542785, 78.2125966059, 85.2026064796, 92.5462509328, 100.018768236, 107.785839509, 115.130882696, 122.683879886, 130.243069487, 137.356492279, 144.567828335, 151.014767608, 157.367693105, 163.335838973, 169.044458416, 173.978217782, 178.862225356, 183.541829303, 187.93856397, 191.925620293, 195.317184253, 198.50137273, 201.517002523, 204.150354938, 206.222707247, 208.22916459, 209.902243317, 210.904433729, 212.093588692, 212.610681922, 213.138856146, 213.334121334, 213.1338615
362000000.0, 1.90265693627, 2.53851074863, 3.36613966898, 4.43301067671, 5.80341709898, 7.57993401724, 9.75336943096, 12.4166265219, 15.5867253313, 19.1408103677, 23.0636643839, 27.7781192391, 33.2037718388, 38.7933450446, 44.4793009729, 50.2894511099, 56.2934760816, 62.4042960875, 68.8115677921, 75.4322006977, 82.293523219, 89.2697356573, 96.4727401314, 103.740078065, 110.977414629, 118.055270765, 125.226990935, 132.015248952, 138.808956983, 145.06846076, 150.861942495, 156.275905545, 161.602624435, 166.381786442, 170.917410863, 175.122898511, 179.054588514, 182.645856482, 185.798793483, 188.712968097, 191.2600776, 193.601999345, 195.486496654, 196.927058289, 198.372156048, 199.28318525, 199.962238005, 200.360480326, 200.541378102, 200.278552784, 199.924126401
256000000.0, 1.82760700685, 2.45010520814, 3.25541119432, 4.28662606367, 5.60948751391, 7.31037003087, 9.44207614155, 12.0780142403, 15.1053817039, 18.5985888913, 22.3569332829, 26.9147838964, 32.2095370898, 37.5495086973, 43.0697037526, 48.7146067123, 54.467952917, 60.4010517607, 66.5153758338, 72.8563629835, 79.4757882098, 86.234366099, 93.0696001251, 99.9437978934, 106.98581818, 113.631990806, 120.456357411, 126.912674484, 133.288556254, 139.280755478, 144.619667455, 149.806087429, 154.621371786, 159.052893001, 163.256369464, 167.143061027, 170.734230727, 174.069820923, 176.941887896, 179.494125327, 181.58640152, 183.686559745, 185.281200566, 186.610442433, 187.678013464, 188.182781746, 188.599005363, 188.812498539, 188.578709915, 188.139606907, 187.459751259
181000000.0, 1.77077956506, 2.36808059729, 3.14893951584, 4.15197322828, 5.43023516358, 7.07887403074, 9.16589942849, 11.6805073056, 14.6448941918, 18.0184693566, 21.7210363833, 26.095005032, 31.2443916008, 36.4361680746, 41.8260343268, 47.22890198, 52.7781374408, 58.5198242426, 64.3666129484, 70.4955614421, 76.8244156761, 83.2995872027, 89.9056027533, 96.5253918738, 103.252880568, 109.616073193, 116.043251766, 122.27303136, 128.309739305, 133.917880967, 138.935323145, 143.745845495, 148.18687581, 152.403291915, 156.277020957, 159.824177225, 163.062669882, 166.001653791, 168.648677172, 170.8838586, 172.84488322, 174.480335918, 175.851236879, 176.844683055, 177.52799474, 177.947406635, 177.979921416, 177.843620184, 177.270132487, 176.54320104, 175.479258818
128000000.0, 1.71519912463, 2.29545779874, 3.04885996466, 4.02703817552, 5.2638409514, 6.88971629344, 8.90221932166, 11.3126775105, 14.2186975868, 17.475663019, 21.1059746956, 25.3303482944, 30.3252951335, 35.3983922033, 40.5768824293, 45.8498283195, 51.2054769168, 56.7177246981, 62.3778012851, 68.3286821487, 74.3239060639, 80.5738978449, 86.9095296731, 93.2943696669, 99.6747150848, 105.859524566, 111.929632837, 117.883648025, 123.605836041, 128.852134841, 133.614396989, 138.136274721, 142.297098046, 146.203213782, 149.757379361, 152.977709061, 155.943739566, 158.535361827, 160.948017359, 162.836285595, 164.636668589, 165.992432106, 167.039418415, 167.732590043, 168.050213225, 168.291867047, 167.956360447, 167.613698831, 166.635303611, 165.596565167, 164.124553091
90500000.0, 1.66252733612, 2.22774593736, 2.95299559857, 3.90834291945, 5.11073389292, 6.71476221353, 8.65088436069, 10.9827581437, 13.8162135233, 16.9748686011, 20.4999948201, 24.6077376228, 29.4636205973, 34.410335373, 39.3594379125, 44.5461890517, 49.7256281543, 55.0057882089, 60.5128883046, 66.2601196622, 71.9932190454, 78.0286219234, 84.0829867851, 90.2290536544, 96.2914627928, 102.301406006, 108.071459661, 113.726876959, 119.136034047, 124.086070564, 128.60353478, 132.858916373, 136.803004167, 140.351117918, 143.616359605, 146.53990349, 149.24713014, 151.566133767, 153.690290101, 155.302492584, 156.836577492, 157.998989843, 158.662768043, 159.115502626, 159.132012631, 159.05083296, 158.421636101, 157.811711339, 156.453468284, 155.083479664, 153.226739924
64000000.0, 1.61663056549, 2.15913907381, 2.858683889, 3.79198654611, 4.97264923687, 6.51703043191, 8.4147194225, 10.6969706372, 13.4242100059, 16.5191727219, 19.8932556812, 23.9123314998, 28.6777133381, 33.4466111583, 38.2412849848, 43.2813475454, 48.3154386686, 53.4099561857, 58.7330812722, 64.174112461, 69.8718457645, 75.631159634, 81.447721746, 87.3306432484, 93.1797925785, 98.8906781955, 104.436177507, 109.815974077, 114.888329428, 119.65644672, 123.873802388, 127.784112689, 131.543818805, 134.762502215, 137.796994538, 140.475099057, 142.847222911, 144.990666089, 146.718154738, 148.260881422, 149.349036462, 150.257374805, 150.538561066, 150.824813935, 150.662993852, 150.072403294, 149.288235211, 148.082358802, 146.488589751, 144.766663046, 142.602563741
45300000.0, 1.52059192149, 2.03399556179, 2.70695968186, 3.57512930539, 4.72444752928, 6.17039371666, 7.98072254713, 10.1637184704, 12.7587023408, 15.6687817267, 18.9181851178, 22.7414789503, 27.1998186526, 31.7341924696, 36.2966236776, 41.0313062707, 45.7503096305, 50.6011486997, 55.5361888783, 60.6408432172, 65.9015943221, 71.2484604612, 76.6609456889, 82.1232275065, 87.4573476027, 92.7166714731, 97.8071514579, 102.695054946, 107.256622561, 111.46327729, 115.214977768, 118.676890411, 121.779409504, 124.538693225, 127.004346033, 129.19743436, 131.012004174, 132.576725568, 133.746566743, 134.556375336, 135.192318078, 135.244084944, 135.125844368, 134.555973913, 133.678308086, 132.493225684, 130.892347305, 129.028776814, 126.731252144, 124.11132117, 121.110266744
32000000.0, 1.52059192149, 2.03399556179, 2.70695968186, 3.57512930539, 4.72444752928, 6.17039371666, 7.98072254713, 10.1637184704, 12.7587023408, 15.6687817267, 18.9181851178, 22.7414789503, 27.1998186526, 31.7341924696, 36.2966236776, 41.0313062707, 45.7503096305, 50.6011486997, 55.5361888783, 60.6408432172, 65.9015943221, 71.2484604612, 76.6609456889, 82.1232275065, 87.4573476027, 92.7166714731, 97.8071514579, 102.695054946, 107.256622561, 111.46327729, 115.214977768, 118.676890411, 121.779409504, 124.538693225, 127.004346033, 129.19743436, 131.012004174, 132.576725568, 133.746566743, 134.556375336, 135.192318078, 135.244084944, 135.125844368, 134.555973913, 133.678308086, 132.493225684, 130.892347305, 129.028776814, 126.731252144, 124.11132117, 121.110266744
